aX,aY,aZ,gX,gY,gZ
0.224,-0.171,0.970,-3.601,-2.747,-0.366
0.225,-0.164,0.968,-2.747,-2.930,-0.916
0.220,-0.162,0.968,-0.488,-2.136,1.099
0.206,-0.151,0.971,0.427,-1.465,2.319
0.199,-0.146,0.973,1.282,-0.916,3.723
0.184,-0.139,0.979,1.099,-1.648,3.967
0.180,-0.140,0.984,0.427,-3.845,2.441
0.182,-0.143,0.997,0.488,-3.906,1.587
0.182,-0.146,1.002,1.465,-1.099,2.075
0.173,-0.148,1.002,2.258,1.465,2.930
0.175,-0.151,1.001,2.625,3.540,2.625
0.183,-0.155,0.996,0.000,-0.732,0.244
0.196,-0.166,0.984,-0.732,-1.831,-0.671
0.202,-0.169,0.988,-0.366,-1.343,-0.244
0.206,-0.165,0.986,-0.183,0.000,0.732
0.204,-0.163,0.981,0.916,3.418,2.258
0.198,-0.157,0.977,1.282,3.235,1.953
0.198,-0.157,0.974,0.732,0.244,0.793
0.188,-0.156,0.979,0.854,-0.366,1.038
0.188,-0.159,0.988,0.610,0.366,1.404
0.191,-0.156,0.988,-0.183,0.671,1.831
0.188,-0.153,0.980,-0.244,2.075,2.136
0.200,-0.157,0.980,0.061,2.197,1.221
0.209,-0.159,0.978,-0.671,0.183,0.610
0.206,-0.157,0.968,-0.244,0.000,1.465
0.199,-0.159,0.982,1.648,1.892,2.014
0.199,-0.158,0.980,0.916,2.075,1.831
0.190,-0.150,0.967,0.488,1.526,1.892
0.190,-0.150,0.971,-0.244,-0.183,1.160
0.200,-0.147,0.969,-0.916,-0.305,1.282
0.203,-0.147,0.958,0.427,2.808,2.319
0.212,-0.154,0.954,2.197,4.150,2.502
0.214,-0.157,0.960,3.357,3.723,2.930
0.210,-0.158,0.958,2.808,2.625,2.991

1.442,-0.637,0.850,-7.080,49.194,-136.047
1.713,-0.377,0.622,-15.869,-22.034,-17.212
1.419,-0.330,0.612,-11.719,-23.010,16.724
1.061,-0.323,0.724,-6.958,-31.189,39.612
0.969,-0.294,0.769,-9.033,-27.527,45.471
0.912,-0.290,0.764,-13.977,-5.249,58.044
0.767,-0.301,0.709,-9.644,14.404,75.623
0.447,-0.252,0.762,5.737,15.015,83.801
0.317,-0.186,0.886,10.071,-0.061,76.233
0.270,-0.190,0.928,-1.343,-12.329,80.750
-0.290,-0.111,1.034,18.005,28.992,97.290
-0.337,-0.092,1.071,27.405,19.958,77.576
-0.365,-0.125,1.153,21.545,3.784,70.190
-0.418,-0.124,1.226,13.550,-4.456,69.824
-0.447,-0.128,1.203,-2.686,-9.277,67.993
-0.440,-0.121,1.172,-9.216,-4.150,52.124
-0.386,-0.106,1.128,-9.766,-5.310,44.678
-0.330,-0.091,1.120,-9.460,-9.949,35.522
-0.276,-0.099,1.098,-9.155,-2.869,24.536
-0.149,-0.126,1.033,-7.324,1.526,20.447
-0.100,-0.132,1.013,1.526,3.418,17.822
-0.053,-0.127,1.019,6.287,1.587,18.311
-0.056,-0.121,1.041,13.245,-2.380,17.090
-0.056,-0.109,1.087,13.733,-2.930,13.245
-0.037,-0.104,1.093,7.385,-4.089,2.991
0.032,-0.101,1.062,3.845,-3.601,-0.366
0.063,-0.098,1.036,2.563,3.601,-2.686
0.121,-0.098,0.984,4.456,7.629,-3.601
0.174,-0.121,0.968,7.568,7.507,-5.798
0.187,-0.134,0.979,8.484,0.854,-5.371
0.212,-0.146,0.992,7.751,-0.793,-5.188
0.221,-0.150,0.994,4.944,-2.014,-2.686
0.223,-0.146,1.009,3.418,-2.258,-1.282
0.222,-0.140,1.010,0.000,-1.282,-1.282
0.220,-0.122,0.987,-0.549,0.000,-1.953
0.219,-0.117,0.981,0.732,1.465,-2.808
0.212,-0.114,0.979,1.648,1.404,-3.113
0.217,-0.114,0.981,0.793,-0.122,-3.418
0.217,-0.098,0.975,-0.549,-1.648,-2.625
0.204,-0.089,0.968,-0.366,-0.488,-0.854
0.196,-0.095,0.974,0.671,1.526,-1.038
0.202,-0.100,0.974,1.221,2.930,-2.075
0.205,-0.097,0.958,1.709,4.456,-1.770
0.202,-0.102,0.960,3.906,8.667,-1.343
0.226,-0.119,0.976,2.991,6.958,-2.808
0.241,-0.121,0.971,-1.587,-1.831,-5.005
0.255,-0.112,0.954,-1.526,-2.930,-4.639
0.258,-0.116,0.960,2.991,2.625,-2.075
0.263,-0.127,0.979,4.089,5.432,-0.244
0.257,-0.120,0.969,3.601,7.935,3.601
0.232,-0.103,0.941,4.333,8.728,4.517
0.227,-0.108,0.972,5.493,4.639,3.235
0.224,-0.107,0.982,3.662,-1.221,1.648
0.220,-0.110,0.983,0.793,-7.690,-0.366
0.224,-0.116,0.993,2.625,-4.028,0.244
0.226,-0.128,1.012,3.235,-1.099,1.221
0.224,-0.130,1.012,1.404,2.197,2.136
0.232,-0.132,1.001,-0.549,0.793,1.465
0.236,-0.130,0.994,-3.418,-2.625,0.061
0.239,-0.122,0.971,-3.357,-1.648,0.610
0.239,-0.116,0.960,-2.319,0.732,2.014
0.232,-0.105,0.944,0.671,5.310,4.822
0.226,-0.103,0.946,1.892,5.188,5.432
0.205,-0.095,0.969,2.686,0.366,4.639
0.200,-0.097,0.978,2.380,-1.953,3.235
0.203,-0.103,0.983,1.831,-2.808,1.221
0.207,-0.113,0.990,1.953,-2.502,1.221
0.209,-0.116,0.995,1.709,-2.686,0.549
0.209,-0.121,0.998,1.099,-2.747,0.549
0.205,-0.122,0.991,0.793,-0.671,0.977
0.205,-0.120,0.981,1.038,1.343,0.977
0.207,-0.112,0.965,1.282,3.357,0.671
0.211,-0.112,0.963,0.000,-0.610,-0.732
0.213,-0.111,0.959,0.061,-2.258,-1.160
0.213,-0.113,0.961,2.747,0.610,-0.977
0.225,-0.125,0.974,3.723,2.563,-0.854
0.230,-0.127,0.974,2.747,2.075,-0.061
0.223,-0.117,0.967,2.319,1.404,0.366
0.222,-0.118,0.972,2.075,1.343,-0.122
0.235,-0.123,0.983,1.709,1.221,-0.122
0.234,-0.120,0.978,1.587,2.686,1.526
0.223,-0.114,0.973,2.014,3.601,1.892
0.222,-0.117,0.977,1.221,-0.916,0.061
0.217,-0.119,0.982,0.610,-4.089,-0.854
0.219,-0.121,0.988,1.465,-2.625,0.000
0.231,-0.132,0.990,2.197,0.854,0.732
0.233,-0.133,0.991,2.136,4.089,1.831
0.228,-0.129,0.986,1.099,2.686,1.892
0.225,-0.127,0.982,-0.671,-1.465,0.366
0.222,-0.123,0.983,-0.427,-2.136,-0.244
0.225,-0.123,0.984,0.366,0.854,-0.183
0.230,-0.125,0.975,0.549,2.686,0.305
0.233,-0.127,0.974,0.244,2.136,0.549
0.241,-0.131,0.974,-0.793,0.061,0.122
0.244,-0.131,0.970,-1.343,-2.075,0.061
0.241,-0.132,0.972,-0.244,-1.160,0.916
0.232,-0.130,0.977,1.587,1.770,2.808
0.221,-0.123,0.981,1.221,2.441,2.869
0.222,-0.120,0.979,-0.916,0.793,2.197
0.225,-0.116,0.972,-1.465,-0.061,1.892
0.225,-0.116,0.973,-0.549,-0.549,1.770
0.225,-0.119,0.981,-0.122,-0.427,1.831
0.224,-0.121,0.979,-0.549,0.183,1.770
0.226,-0.123,0.974,-0.671,0.610,1.648
0.228,-0.123,0.975,-0.488,0.671,1.160
0.233,-0.125,0.971,-0.549,0.244,1.099
0.232,-0.126,0.968,-0.549,-0.122,1.587
0.230,-0.124,0.962,-0.244,0.244,2.014
0.226,-0.121,0.963,0.549,0.244,2.686
0.222,-0.116,0.968,0.854,-0.244,2.502
0.223,-0.117,0.969,1.099,-1.709,1.587
0.217,-0.115,0.971,1.282,-1.831,1.709
0.212,-0.114,0.973,2.014,0.305,1.709
0.211,-0.112,0.975,2.258,0.732,1.099
0.218,-0.116,0.976,1.160,-2.136,-0.671
0.231,-0.128,0.982,0.488,-3.723,-0.977
0.233,-0.132,0.986,0.916,-2.014,-0.122
0.233,-0.134,0.994,1.404,0.366,0.793
0.226,-0.126,0.984,0.854,2.747,1.892

1.509,-0.434,0.809,9.216,38.452,-138.123
1.663,-0.372,0.798,4.089,42.175,-101.746
1.657,-0.299,0.674,-9.644,28.198,-64.453
1.643,-0.283,0.609,-5.737,8.911,-31.860
1.532,-0.251,0.559,-0.061,-1.404,-14.160
1.417,-0.221,0.569,10.864,-18.127,19.592
1.179,-0.211,0.630,16.052,-21.973,32.959
1.086,-0.231,0.676,23.926,-24.719,54.199
0.922,-0.260,0.802,25.330,-24.963,63.477
0.833,-0.260,0.857,21.240,-19.470,76.599
0.656,-0.262,0.895,15.320,-3.418,84.961
0.492,-0.272,0.881,14.587,6.409,87.097
0.424,-0.273,0.871,15.991,19.409,90.027
0.301,-0.248,0.878,18.066,20.386,89.661
0.223,-0.230,0.888,23.193,10.986,75.195
0.111,-0.183,0.917,24.719,1.160,63.965
0.085,-0.201,0.933,25.940,-6.531,58.838
0.033,-0.252,1.031,29.053,-10.864,57.678
0.005,-0.252,1.082,28.503,-10.132,53.650
-0.026,-0.283,1.103,20.630,-4.028,46.387
-0.041,-0.301,1.091,18.860,-1.221,48.218
-0.136,-0.293,1.107,21.301,-0.610,59.570
-0.194,-0.273,1.129,22.766,-1.709,61.401
-0.257,-0.250,1.157,21.545,-3.113,51.880
-0.270,-0.257,1.151,15.869,-5.737,46.814
-0.285,-0.253,1.153,12.146,-7.935,45.898
-0.280,-0.244,1.146,2.930,-6.958,44.800
-0.266,-0.222,1.097,-1.099,-2.319,44.189
-0.263,-0.210,1.066,-2.747,9.766,40.405
-0.244,-0.181,1.029,-1.038,13.184,36.194
-0.223,-0.170,1.022,0.671,11.047,23.987
-0.158,-0.178,1.002,0.244,7.019,16.968
-0.118,-0.190,0.999,0.549,-1.526,5.066
-0.045,-0.212,1.004,1.343,-3.418,1.526
-0.011,-0.224,1.005,3.479,2.808,-0.244
0.041,-0.222,1.004,4.517,8.728,1.160
0.054,-0.204,0.995,5.066,15.991,3.540
0.074,-0.180,0.962,4.272,15.503,2.380
0.092,-0.173,0.950,2.258,8.179,-3.723
0.141,-0.169,0.935,1.709,3.845,-6.592
0.165,-0.171,0.929,2.869,0.244,-9.399
0.196,-0.185,0.932,4.517,0.977,-9.888
0.211,-0.195,0.940,6.836,2.625,-12.085
0.244,-0.214,0.948,6.775,1.831,-12.878
0.273,-0.227,0.958,5.615,-1.282,-11.108
0.278,-0.226,0.965,3.845,-2.197,-5.554
0.264,-0.208,0.968,3.418,-1.526,-3.052
0.256,-0.201,0.965,3.601,1.221,-1.282
0.251,-0.196,0.965,3.723,1.587,-1.465
0.251,-0.197,0.964,3.113,0.366,-1.282
0.254,-0.199,0.965,2.930,-1.099,-1.160
0.253,-0.201,0.972,2.686,-3.113,-0.122
0.245,-0.202,0.982,2.563,-2.502,0.732
0.240,-0.202,0.983,2.075,0.671,1.465
0.236,-0.203,0.973,1.404,1.892,1.465
0.239,-0.202,0.961,0.000,1.526,1.160
0.245,-0.198,0.941,0.244,0.916,1.038
0.243,-0.197,0.941,1.648,0.610,0.977
0.242,-0.199,0.947,1.892,-0.244,0.732
0.238,-0.198,0.948,1.587,-2.625,0.854
0.231,-0.202,0.948,1.831,-2.563,1.221
0.228,-0.203,0.951,3.357,-0.854,2.258
0.210,-0.198,0.968,3.723,-0.183,2.563
0.205,-0.195,0.973,2.502,0.854,1.831
0.205,-0.194,0.963,1.526,1.282,1.282
0.208,-0.196,0.957,1.221,1.038,-0.427
0.222,-0.202,0.957,1.709,0.488,-1.526
0.232,-0.210,0.963,2.136,0.000,-2.686
0.249,-0.222,0.973,1.648,-0.122,-2.319
0.250,-0.223,0.972,0.549,0.977,0.061
0.244,-0.221,0.968,0.610,2.441,1.343
0.237,-0.218,0.966,0.610,3.784,2.563
0.229,-0.207,0.960,0.122,3.052,2.197
0.229,-0.204,0.956,-1.221,0.305,1.221
0.232,-0.203,0.956,-1.404,-0.671,1.038
0.229,-0.202,0.959,-0.427,0.549,1.404
0.216,-0.200,0.962,0.244,2.014,1.709
0.214,-0.201,0.962,0.549,2.502,1.038
0.217,-0.203,0.961,0.244,1.282,0.000
0.228,-0.209,0.961,0.000,-1.038,-1.526
0.231,-0.214,0.963,0.244,-1.099,-1.465
0.235,-0.215,0.964,0.549,0.000,-0.671
0.233,-0.215,0.965,0.671,0.366,-0.244
0.225,-0.209,0.965,0.488,0.732,0.061
0.226,-0.207,0.959,0.122,0.977,-0.183
0.234,-0.208,0.948,-0.305,1.038,-0.610
0.237,-0.208,0.951,-0.244,0.793,-0.549
0.234,-0.208,0.953,-0.366,0.122,-0.183
0.234,-0.208,0.954,0.549,0.366,-0.610
0.238,-0.207,0.962,1.038,1.038,-0.488
0.236,-0.205,0.964,0.854,1.404,0.000
0.231,-0.202,0.954,-0.854,0.366,-0.061
0.229,-0.200,0.945,-1.343,-0.366,-0.671
0.231,-0.192,0.936,-0.061,-0.549,-0.183
0.234,-0.201,0.937,1.343,0.305,0.671
0.237,-0.205,0.959,3.174,2.014,-0.122
0.236,-0.209,0.964,2.319,0.916,-0.549
0.237,-0.213,0.964,0.183,-2.197,-1.038
0.240,-0.216,0.966,0.244,-1.343,-1.221
0.245,-0.220,0.971,0.427,-0.488,-0.854
0.244,-0.220,0.970,0.183,1.160,0.122
0.237,-0.213,0.960,-0.122,1.221,0.305
0.234,-0.209,0.955,-0.244,0.488,0.122
0.228,-0.202,0.948,0.122,0.488,0.000
0.224,-0.201,0.947,1.038,0.305,-0.305
0.221,-0.203,0.953,1.038,0.000,-0.427
0.221,-0.207,0.958,0.488,-0.488,-0.732
0.229,-0.212,0.963,0.305,-0.610,-1.099
0.234,-0.213,0.962,0.671,0.366,-1.160
0.241,-0.221,0.964,1.160,0.977,-0.793
0.241,-0.226,0.966,1.343,1.282,-0.183
0.244,-0.229,0.969,0.854,0.671,-0.122
0.240,-0.222,0.966,-0.732,-0.549,0.305
0.232,-0.218,0.962,-1.282,-0.244,0.793
0.227,-0.207,0.955,-0.854,1.770,1.221
0.228,-0.205,0.951,-0.610,1.404,0.793
0.230,-0.204,0.947,-0.610,-0.061,0.305
0.229,-0.204,0.948,-0.610,-2.319,-0.549
0.234,-0.198,0.949,-0.488,-2.136,-0.916
