aX,aY,aZ,gX,gY,gZ
-0.039,0.002,0.965,-17.822,-25.452,-3.662
-0.057,0.018,0.845,-10.376,-32.349,-3.052
-0.076,0.009,0.851,0.610,-15.930,3.296
-0.113,-0.017,0.948,3.479,-4.272,5.859
-0.105,-0.028,1.013,4.639,13.672,5.981
-0.071,-0.022,1.097,3.418,13.062,5.188
-0.077,-0.018,1.095,-1.099,-0.061,1.831
-0.081,-0.003,1.038,-3.723,-3.540,-0.305
-0.066,0.016,1.004,-7.080,-5.432,-0.061
-0.088,0.016,0.944,-6.165,-7.629,1.343
-0.108,-0.006,0.939,-0.488,-1.404,1.038
-0.095,-0.009,0.990,0.732,6.287,0.427
-0.085,0.008,1.012,0.183,9.949,0.610
-0.087,0.016,1.044,0.366,6.470,0.183
-0.080,0.022,1.054,-2.258,-2.258,-0.122
-0.086,0.033,1.014,-4.883,-6.226,0.610
-0.096,0.023,0.978,-6.287,-4.028,0.061
-0.069,0.017,0.954,-5.249,-0.122,-0.427
-0.060,0.020,0.959,-2.258,0.244,2.136
-0.083,-0.010,0.969,0.305,0.122,2.380
-0.082,-0.010,0.987,3.418,0.977,0.366
-0.086,0.012,1.012,2.747,-0.183,0.793
-0.098,0.008,1.011,1.038,1.282,0.671
-0.089,0.018,1.013,0.000,3.113,-0.183
-0.087,0.015,1.006,-1.526,1.831,0.732
-0.089,0.008,1.010,-0.977,0.488,0.854
-0.086,0.010,1.016,-0.427,-0.854,0.000
-0.084,0.009,1.005,-0.549,-0.488,-0.305
-0.071,0.020,0.983,0.183,0.122,-1.648
-0.069,0.025,0.977,0.732,-0.610,-1.587
-0.077,0.016,0.982,2.258,-1.465,-0.122
-0.078,0.013,0.990,2.991,1.038,0.671
-0.082,0.001,1.002,3.235,1.343,0.427
-0.082,-0.003,1.010,2.930,0.305,0.122
-0.090,-0.004,1.027,2.380,-0.244,0.427
-0.097,-0.005,1.030,0.549,-0.793,0.061
-0.094,0.012,1.012,-0.366,-0.671,-0.610
-0.093,0.018,0.990,0.061,-1.953,-1.770
-0.082,0.014,0.972,1.587,-3.052,-2.441
-0.077,0.014,0.977,3.723,-3.296,-2.625
-0.071,0.003,0.994,4.028,-0.488,-2.136
-0.061,0.004,1.013,3.601,1.953,-0.488
-0.071,0.009,1.035,2.625,-0.854,0.854
-0.082,0.002,1.033,-0.122,-3.052,1.831
-0.082,0.013,1.014,-1.343,-2.502,1.953
-0.095,0.008,0.991,-0.122,-3.479,1.404
-0.100,-0.008,0.979,1.587,-2.625,-0.366
-0.079,0.012,0.999,2.319,-2.747,-1.343
-0.085,0.007,0.997,2.075,-3.601,-0.366
-0.083,0.003,0.996,1.709,-1.526,0.000
-0.077,0.005,1.001,1.526,-0.916,0.305
-0.080,0.002,1.003,2.258,-2.197,1.648
-0.099,-0.014,1.001,3.113,-1.221,1.099
-0.091,-0.002,1.014,3.113,1.343,-0.244
-0.089,0.004,1.018,2.441,0.427,0.183
-0.092,0.005,1.009,1.221,-2.869,1.160
-0.092,0.005,0.996,0.549,-3.479,0.854
-0.090,0.007,0.971,0.732,-2.441,0.671
-0.092,0.003,0.968,3.296,-0.549,0.122
-0.097,-0.009,0.986,4.944,-0.061,-0.366
-0.097,-0.013,1.002,6.592,0.671,-1.404
-0.090,-0.011,1.034,5.615,0.366,-1.160
-0.091,-0.008,1.040,1.160,-0.366,0.549
-0.089,-0.010,1.018,-0.488,0.366,0.916
-0.082,-0.012,1.002,-0.671,0.427,0.305
-0.079,-0.015,0.991,0.488,-0.671,-0.244

-0.246,-0.661,2.066,-62.317,20.691,-4.822
-0.034,-0.804,2.420,-108.276,64.392,-20.752
0.159,-0.810,2.507,-180.237,77.026,-13.306
0.396,-0.818,2.385,-223.267,44.189,-1.465
0.405,-0.819,2.235,-281.250,-54.932,13.794
0.288,-0.801,1.970,-291.382,-92.102,11.353
0.207,-0.764,1.871,-303.528,-114.441,1.648
0.102,-0.641,1.615,-319.214,-107.971,1.221
0.100,-0.564,1.415,-367.187,-99.792,6.714
0.137,-0.489,0.939,-390.625,-102.234,6.897
0.178,-0.445,0.709,-416.016,-112.122,-3.784
0.337,-0.255,0.350,-413.574,-124.634,-11.353
0.372,-0.187,0.216,-395.813,-164.978,-22.400
0.266,-0.092,-0.165,-389.893,-175.964,-25.574
0.139,0.077,-0.785,-394.836,-154.968,-38.513
0.133,0.136,-1.178,-401.428,-98.083,-62.866
0.139,0.229,-2.227,-393.921,-74.158,-72.632
0.139,0.313,-2.820,-334.961,-56.396,-93.079
0.248,0.542,-3.764,-273.987,-63.232,-93.628
0.244,0.733,-3.870,-101.562,-67.261,-36.682
0.048,0.903,-3.256,-3.967,-30.945,6.714
-0.046,0.790,-2.672,156.372,76.599,59.326
-0.090,0.540,-1.580,203.247,108.887,61.157
-0.067,0.527,-1.202,239.014,115.723,35.034
0.009,0.611,-0.756,241.455,103.821,17.883
0.029,0.647,-0.636,245.117,75.378,4.517
-0.051,0.584,-0.495,253.296,63.660,10.803
-0.124,0.508,-0.432,282.898,75.745,26.550
-0.170,0.358,-0.199,301.575,100.037,27.954
-0.159,0.291,-0.033,334.839,135.132,20.935
-0.127,0.171,0.396,347.656,135.986,12.085
-0.107,0.041,0.615,357.788,117.432,-15.137
-0.076,-0.259,0.934,352.417,108.154,-26.855
-0.047,-0.312,1.012,329.651,92.712,-40.222
0.071,-0.354,1.099,318.665,84.534,-43.640
0.150,-0.436,1.182,318.298,84.961,-40.405
0.269,-0.642,1.475,325.012,91.919,-34.302
0.320,-0.712,1.663,310.608,106.018,-35.034
0.447,-0.592,1.924,277.527,99.121,-41.443
0.471,-0.431,1.916,186.707,20.325,-41.016
0.332,-0.289,1.632,152.588,-34.607,-35.217
0.239,-0.284,1.488,118.469,-92.407,-23.132
0.116,-0.331,1.514,117.126,-82.886,-13.428
0.084,-0.357,1.717,137.878,0.366,5.493
0.163,-0.207,2.326,148.865,49.805,9.216
0.202,-0.047,2.569,124.023,70.740,8.972
0.109,0.210,2.354,67.261,24.109,7.141
0.024,0.273,1.853,-66.895,-99.609,-3.418
-0.108,0.267,0.823,-90.881,-130.188,-11.047
-0.123,0.233,0.523,-55.420,-106.018,-19.958
-0.061,0.136,0.344,-26.306,-70.313,-17.517
-0.011,0.080,0.397,15.625,-7.019,1.709
0.037,-0.001,0.680,28.870,8.362,12.756
0.021,-0.035,0.864,46.936,11.963,26.306
-0.066,-0.084,1.219,51.208,10.437,27.222
-0.100,-0.078,1.361,43.640,14.160,17.395
-0.095,-0.005,1.434,28.931,10.254,9.827
-0.092,0.033,1.331,-7.202,-19.836,-0.854
-0.094,0.082,1.021,-15.381,-33.936,-3.357
-0.093,0.084,0.904,-12.268,-39.185,-5.066
-0.078,0.051,0.803,-7.568,-28.137,-4.211
-0.043,0.028,0.867,3.357,2.747,0.000
-0.046,0.014,0.944,8.484,9.399,1.892
-0.074,0.006,1.080,11.963,7.385,4.700
-0.083,0.009,1.109,10.254,3.784,5.371
-0.090,0.027,1.088,3.967,-3.540,3.601
-0.084,0.046,1.049,-1.709,-5.615,0.732
-0.060,0.064,0.986,-2.014,-4.578,0.244
-0.045,0.074,0.981,-0.244,-2.075,2.319
-0.035,0.061,1.011,0.854,-1.709,4.761
-0.038,0.051,1.026,1.160,-2.686,9.827
-0.066,0.027,1.033,0.183,-3.601,11.047
-0.086,0.018,1.030,-3.540,-3.235,9.155
-0.099,0.011,1.004,-4.944,-3.052,6.836
-0.101,0.018,0.982,-5.005,-5.493,3.235
-0.115,0.032,0.944,-4.395,-4.639,2.869
-0.113,0.035,0.937,-2.075,4.517,3.845
-0.103,0.025,0.966,0.488,6.653,3.845
-0.096,0.018,1.003,3.967,4.639,2.686
-0.074,0.023,1.055,3.296,3.418,2.686
-0.075,0.026,1.056,-0.977,1.587,2.686
-0.080,0.040,1.030,-3.845,2.441,2.075
-0.072,0.047,1.013,-6.714,5.188,1.404
-0.072,0.057,0.990,-5.981,3.906,1.831
-0.083,0.054,0.983,-2.747,0.549,2.319
-0.089,0.051,0.987,-1.648,-0.061,1.709
-0.086,0.050,0.994,-0.671,0.305,0.793
-0.067,0.049,1.012,-0.916,0.671,0.671
-0.059,0.050,1.021,-2.197,-0.183,1.587
-0.066,0.040,1.014,-2.625,-0.977,1.892
-0.067,0.043,1.002,-4.089,-0.061,1.343
-0.069,0.047,0.984,-3.662,0.549,1.526
-0.083,0.040,0.981,-1.160,0.732,1.831
-0.104,0.026,0.988,-0.366,2.075,1.343
-0.102,0.031,0.996,-0.977,5.188,-0.427
-0.078,0.053,1.007,-1.587,5.188,-0.977
-0.068,0.062,1.006,-1.587,0.916,-0.977
-0.067,0.058,0.986,-0.854,-1.404,-1.160
-0.070,0.056,0.975,0.610,-1.648,-1.526
-0.066,0.048,0.970,1.404,0.488,-1.709
-0.062,0.048,0.985,3.540,2.808,-1.343
-0.083,0.039,1.014,3.967,3.052,-1.282
-0.077,0.039,1.027,1.831,5.737,-2.380
-0.050,0.059,1.033,0.671,3.723,-1.831
-0.056,0.054,1.016,0.610,-3.906,-0.427
-0.063,0.041,0.991,1.038,-5.188,-0.610
-0.083,0.035,0.989,1.343,-5.615,0.122
-0.097,0.027,0.978,0.183,-2.441,0.305
-0.068,0.038,0.984,-1.587,8.789,-1.160
-0.066,0.046,1.001,-0.305,7.874,-1.099
-0.080,0.039,1.029,2.319,0.305,-1.648
-0.068,0.039,1.036,1.099,-2.441,-3.052
-0.064,0.051,1.023,0.000,-4.578,-2.502
-0.081,0.053,0.997,-1.831,-3.540,-1.831
-0.088,0.063,0.951,-1.831,1.038,-2.075
-0.086,0.063,0.948,2.014,5.798,-2.197
-0.102,0.039,0.986,4.639,5.249,-2.869
-0.099,0.033,1.011,5.615,5.798,-5.188
-0.079,0.036,1.034,4.333,6.226,-5.859

-0.210,-0.764,2.009,-20.874,78.247,-10.620
0.043,-0.863,2.493,-53.284,130.188,-23.804
0.210,-0.910,2.663,-118.958,93.811,-14.160
0.337,-0.952,2.670,-161.865,46.692,-3.296
0.353,-0.908,2.499,-239.563,-21.057,5.066
0.406,-0.704,2.035,-273.132,-33.264,7.385
0.403,-0.608,1.788,-336.548,-46.631,30.823
0.306,-0.554,1.293,-364.990,-49.622,46.753
0.265,-0.523,1.054,-404.724,-52.185,66.833
0.284,-0.362,0.616,-411.316,-66.833,70.435
0.286,-0.307,0.423,-403.442,-137.390,68.665
0.182,-0.264,0.059,-392.395,-173.523,59.448
0.129,-0.214,-0.082,-364.502,-202.087,25.391
0.081,-0.008,-0.331,-351.807,-193.970,10.559
0.044,0.101,-0.488,-334.228,-148.621,-11.230
-0.082,0.275,-0.858,-328.552,-114.014,-21.912
-0.111,0.374,-1.087,-322.388,-41.992,-44.495
-0.109,0.576,-1.723,-320.068,-35.095,-57.434
-0.106,0.622,-2.093,-304.260,-62.195,-89.355
-0.011,0.741,-2.778,-276.367,-65.186,-98.389
0.047,0.857,-2.972,-147.827,-41.870,-75.134
0.119,1.047,-2.667,-55.054,-19.348,-43.762
0.092,0.998,-2.186,123.413,27.466,22.278
-0.010,0.739,-1.222,174.499,50.354,34.790
-0.015,0.712,-0.920,192.566,77.698,17.395
0.107,0.853,-0.618,186.157,70.740,1.343
0.158,0.905,-0.576,190.979,16.113,-8.118
0.075,0.838,-0.516,208.069,-10.803,2.258
-0.022,0.773,-0.441,251.770,-7.629,30.823
-0.145,0.664,-0.187,269.531,20.691,40.527
-0.157,0.615,-0.040,287.231,84.167,44.495
-0.123,0.527,0.300,288.452,103.088,38.513
-0.081,0.479,0.510,287.842,91.309,16.357
-0.062,0.314,0.804,282.349,60.913,7.446
-0.116,0.207,0.804,266.724,10.620,-1.099
-0.167,0.050,0.724,263.245,14.343,-4.822
-0.118,0.020,0.712,265.137,64.148,-3.967
0.025,-0.067,0.793,273.193,87.341,1.038
0.128,-0.319,1.056,308.655,114.380,9.216
0.150,-0.460,1.261,325.012,111.450,-1.099
0.233,-0.393,1.639,305.725,95.581,-8.362
0.255,-0.289,1.673,235.962,25.391,-17.212
0.157,-0.227,1.407,200.439,-12.634,-15.259
0.081,-0.256,1.210,161.255,-40.527,-8.118
0.044,-0.335,0.997,157.349,-27.527,-5.981
0.057,-0.364,1.005,156.982,13.245,1.343
0.135,-0.409,1.346,160.400,25.757,7.996
0.155,-0.440,1.618,180.054,35.339,22.156
0.083,-0.536,2.378,195.496,39.124,26.428
0.011,-0.477,2.800,188.477,27.771,20.691
-0.105,-0.181,2.667,116.272,-12.695,3.479
-0.218,-0.079,0.950,-99.060,-99.487,-28.931
-0.182,0.006,0.426,-99.243,-83.374,-50.110
-0.005,0.075,0.217,-44.312,-54.687,-51.453
0.113,0.022,0.537,30.884,4.883,-20.691
0.129,-0.068,0.744,50.110,19.836,13.245
0.085,-0.138,1.709,55.725,5.554,16.052
0.007,-0.344,2.027,38.086,-45.593,-0.183
-0.165,-0.198,0.949,-10.620,-30.334,1.465
-0.065,0.078,0.631,-46.631,32.166,-1.404
0.018,0.107,0.741,-16.846,18.738,1.953
-0.085,0.007,0.947,27.954,-17.761,6.470
-0.142,-0.141,1.256,23.743,-15.076,1.648
-0.106,-0.135,1.130,-5.981,0.610,-3.113
-0.022,-0.043,0.896,-10.620,3.662,-2.869
-0.040,-0.069,0.992,1.465,-5.493,1.648
-0.063,-0.085,1.035,5.188,-10.254,2.686
-0.075,-0.081,1.027,3.357,-9.766,0.671
-0.063,-0.075,1.021,1.343,-7.507,-2.747
-0.036,-0.070,1.020,0.000,-5.127,-2.502
-0.023,-0.063,0.998,-4.089,-1.892,0.122
-0.030,-0.057,0.987,-4.028,-3.296,0.977
-0.050,-0.046,0.982,-1.160,-5.859,1.099
-0.056,-0.046,0.984,-0.305,-6.348,1.404
-0.086,-0.074,0.992,2.197,-7.080,2.625
-0.093,-0.082,1.007,2.258,-5.493,2.502
-0.092,-0.075,1.031,0.183,-4.211,2.258
-0.103,-0.078,1.030,-0.916,-6.531,1.953
-0.081,-0.069,1.023,-5.676,-3.662,0.183
-0.058,-0.045,1.003,-8.179,0.122,1.343
-0.081,-0.036,0.938,-5.554,-3.601,1.587
-0.094,-0.051,0.941,2.075,-6.775,-1.160
-0.070,-0.072,1.019,3.845,-6.836,-1.709
-0.075,-0.065,1.037,1.526,-11.169,-0.427
-0.096,-0.066,0.979,-0.183,-9.094,-1.587
-0.074,-0.066,0.955,0.122,1.770,-2.747
-0.045,-0.069,0.993,1.465,1.709,-0.488
-0.053,-0.074,1.035,1.282,-4.700,5.127
-0.079,-0.060,1.079,-1.404,-8.179,7.080
-0.104,-0.058,1.062,-8.118,-13.062,6.592
-0.112,-0.056,0.996,-10.620,-11.047,4.517
-0.086,-0.023,0.934,-10.315,-4.150,2.502
-0.093,-0.029,0.913,-6.165,-3.235,2.258
-0.103,-0.050,0.946,3.052,-1.282,0.671
-0.096,-0.051,0.983,5.127,2.441,0.977
-0.100,-0.071,1.020,5.127,1.770,1.709
-0.113,-0.085,1.024,3.357,2.563,-0.366
-0.103,-0.067,1.024,1.160,3.906,-1.892
-0.092,-0.055,1.021,-1.160,0.061,-1.587
-0.093,-0.050,1.002,-1.038,-2.014,-0.793
-0.096,-0.043,0.988,-1.038,-0.305,-0.488
-0.097,-0.045,0.969,-0.610,2.991,-0.793
-0.089,-0.053,0.974,1.465,7.629,-1.343
-0.077,-0.070,1.010,2.441,5.737,-1.343
-0.078,-0.074,1.027,1.953,-0.427,-1.221
-0.076,-0.066,1.033,0.549,-1.587,-0.793
-0.077,-0.056,1.022,-2.686,-2.136,1.160
-0.089,-0.043,0.986,-3.601,-2.197,2.014
-0.096,-0.048,0.971,-2.014,-0.488,1.831
-0.098,-0.056,0.971,-0.305,0.916,0.732
-0.092,-0.057,1.001,2.319,-0.244,-0.732
-0.096,-0.063,1.003,2.686,-1.648,-0.977
-0.089,-0.071,1.005,1.587,0.061,-0.854
-0.077,-0.064,1.013,-0.488,0.549,0.549
-0.083,-0.049,1.009,-0.610,-1.160,0.977
-0.090,-0.051,0.993,0.427,-1.343,-0.183
-0.082,-0.051,0.989,0.793,-0.793,-0.427
-0.085,-0.051,1.000,0.610,-2.258,1.282
-0.102,-0.060,1.005,0.244,-2.258,1.587
