aX,aY,aZ,gX,gY,gZ
0.123,0.335,0.929,45.654,-58.594,-13.550
0.037,-0.078,0.733,38.269,-52.856,-6.470
-0.007,-0.331,0.582,12.451,-41.138,4.517
-0.120,-0.828,0.297,-3.479,-24.353,-12.695
-0.180,-1.288,0.081,-5.676,-10.437,-23.804
-0.143,-1.546,-0.004,0.000,37.537,-46.265
0.066,-1.916,-0.010,8.057,57.983,-62.500
0.223,-1.996,0.076,31.311,43.823,-115.112
0.650,-2.021,0.380,44.739,13.489,-143.494
0.844,-1.932,0.541,49.927,-18.311,-161.133
1.006,-1.546,0.668,34.607,3.540,-138.550
0.979,-1.386,0.629,-11.902,78.552,-49.377
0.765,-1.332,0.415,-29.236,88.196,-5.005
0.591,-1.345,0.305,-43.213,33.569,36.682
0.296,-1.408,0.189,-43.579,-5.920,37.659
0.207,-1.455,0.176,-32.959,-66.833,34.119
0.090,-1.370,0.253,-25.085,-81.360,35.217
0.018,-1.084,0.424,-19.653,-64.453,48.706
0.008,-0.917,0.503,-28.992,-5.066,63.110
0.045,-0.545,0.629,-34.424,19.897,62.683
0.072,-0.371,0.682,-43.152,40.833,55.054
0.164,-0.133,0.760,-48.401,40.100,46.326
0.290,0.022,0.811,-48.889,37.415,42.603
0.340,0.077,0.841,-45.044,31.250,43.762
0.357,0.183,0.907,-42.053,29.480,47.852
0.363,0.245,0.937,-36.316,31.494,45.654
0.378,0.364,0.981,-32.288,32.349,38.208
0.391,0.393,0.990,-25.696,28.198,20.996
0.458,0.386,0.994,-23.804,24.048,11.963
0.502,0.354,0.987,-21.667,10.559,-3.235
0.596,0.326,0.981,-20.447,0.854,-7.751
0.615,0.328,0.986,-14.343,-15.381,-9.766
0.583,0.313,1.014,-9.705,-17.944,-7.507
0.548,0.304,1.040,0.488,-11.047,-0.549
0.519,0.257,1.078,3.357,-3.174,0.427
0.530,0.229,1.090,1.892,4.272,-8.911
0.613,0.183,1.111,-1.282,-3.723,-15.503
0.644,0.159,1.116,-6.958,-28.381,-19.470
0.612,0.118,1.108,-6.775,-30.396,-15.137
0.570,0.098,1.097,-1.770,-1.709,0.854
0.495,0.057,1.050,-1.404,17.151,7.874
0.467,0.035,1.014,-6.592,30.151,10.925
0.439,0.020,0.947,-8.545,23.376,6.042
0.453,0.015,0.928,-9.277,2.808,-7.996
0.505,-0.028,0.909,-9.216,-4.456,-11.536
0.514,-0.052,0.903,-7.202,-4.028,-7.080
0.536,-0.086,0.893,-5.554,2.319,-2.502
0.545,-0.097,0.884,-3.357,12.878,4.456
0.543,-0.113,0.875,-3.418,12.024,4.822
0.535,-0.118,0.873,-4.578,-2.930,-1.831
0.531,-0.147,0.885,-4.517,-11.780,-5.920
0.534,-0.167,0.898,-4.761,-18.860,-7.812
0.532,-0.196,0.914,-4.944,-17.151,-5.493
0.526,-0.204,0.914,-5.188,-7.935,2.380
0.493,-0.186,0.898,-5.493,-1.953,6.653
0.472,-0.171,0.882,-5.432,7.263,12.390
0.435,-0.145,0.846,-4.578,8.545,12.329
0.427,-0.142,0.835,-1.709,3.052,6.897
0.432,-0.144,0.843,-0.061,-2.014,3.113
0.440,-0.146,0.852,1.770,-6.287,-1.892
0.454,-0.156,0.854,2.258,-3.723,-1.709
0.455,-0.153,0.854,2.869,-0.122,-0.183
0.441,-0.145,0.857,4.272,3.479,2.441
0.435,-0.151,0.862,4.700,3.479,2.563
0.438,-0.159,0.869,4.578,-0.366,-0.427
0.449,-0.160,0.878,4.211,-3.601,-2.441
0.457,-0.166,0.881,2.808,-3.540,-3.967
0.472,-0.166,0.888,2.258,-1.953,-3.540
0.469,-0.161,0.883,2.075,3.357,-1.526
0.488,-0.169,0.877,2.075,5.554,-1.343
0.505,-0.169,0.878,1.465,1.282,-2.075
0.503,-0.154,0.863,1.343,0.000,-1.343
0.497,-0.153,0.860,3.113,4.456,2.441
0.492,-0.152,0.874,4.150,3.845,2.991
0.481,-0.144,0.878,4.028,-1.465,1.343
0.452,-0.135,0.876,3.601,-0.671,1.282
0.451,-0.146,0.877,4.517,2.258,0.488
0.466,-0.157,0.891,5.005,-0.427,-1.221
0.464,-0.155,0.893,4.578,-3.662,-2.014
0.461,-0.156,0.887,4.395,-0.305,-0.854
0.466,-0.159,0.890,5.005,4.395,0.427
0.469,-0.161,0.890,4.883,3.845,0.000
0.476,-0.165,0.884,3.540,2.136,-2.319
0.499,-0.161,0.875,2.930,0.183,-3.601
0.504,-0.159,0.867,2.686,-1.709,-3.906
0.515,-0.175,0.861,3.052,-0.671,-2.869
0.519,-0.179,0.864,3.723,0.244,0.183
0.506,-0.168,0.860,3.601,0.671,1.709
0.500,-0.165,0.858,3.601,2.319,3.601
0.488,-0.158,0.861,4.028,2.014,3.601
0.478,-0.157,0.867,5.066,0.488,2.319
0.466,-0.160,0.889,5.127,-0.122,1.465
0.465,-0.164,0.895,3.723,-0.549,0.122
0.470,-0.166,0.896,3.113,0.244,-0.244
0.477,-0.167,0.896,1.648,1.526,-0.488
0.496,-0.173,0.894,0.732,0.488,-0.671
0.502,-0.174,0.890,0.000,-0.977,-0.671
0.511,-0.179,0.885,0.122,-0.244,-0.244
0.515,-0.181,0.885,-0.366,0.488,1.282
0.511,-0.171,0.876,-0.671,0.061,1.892
0.504,-0.164,0.871,0.000,0.305,2.563
0.500,-0.165,0.876,0.427,-0.244,2.747
0.491,-0.168,0.882,0.854,-1.831,3.113
0.471,-0.169,0.886,0.854,-1.953,3.845
0.475,-0.175,0.884,0.122,-0.549,3.662
0.479,-0.176,0.883,-0.977,-1.831,3.052
0.475,-0.169,0.878,-1.465,-2.258,2.991
0.474,-0.165,0.874,-2.258,0.061,2.869
0.467,-0.156,0.862,-2.319,1.404,3.113
0.466,-0.155,0.856,-1.648,2.502,3.418
0.469,-0.159,0.852,-0.549,1.709,3.113
0.470,-0.160,0.856,1.465,-0.854,1.709

0.819,0.712,1.351,29.358,27.954,-9.399
0.944,0.917,1.644,58.472,-33.020,-24.170
0.972,1.059,1.833,60.852,-51.941,-27.649
0.939,1.109,1.812,55.359,-48.950,-21.179
0.868,1.174,1.625,52.246,-34.485,-11.597
0.701,1.156,1.378,50.842,-20.996,13.062
0.538,1.105,1.254,56.763,-31.799,27.039
0.105,0.763,0.991,62.805,-35.461,24.048
-0.108,0.509,0.843,75.989,-24.048,-6.287
-0.267,-0.135,0.541,73.975,-19.043,-18.982
-0.249,-0.541,0.376,44.678,-13.245,-24.841
-0.188,-1.341,0.022,22.522,-6.165,-18.860
-0.194,-1.668,-0.165,-22.339,27.100,-17.944
-0.122,-2.188,-0.459,-33.875,47.546,-39.612
0.081,-2.373,-0.506,-5.981,39.856,-131.897
0.858,-2.471,-0.157,32.593,-4.150,-181.519
1.202,-2.288,0.209,91.064,-118.713,-217.407
1.271,-1.667,0.690,81.604,-131.470,-191.528
0.990,-1.450,0.656,11.719,-16.235,-56.396
0.291,-1.396,0.339,-15.137,58.777,20.020
0.008,-1.391,0.228,-29.053,108.398,102.844
-0.265,-1.308,0.165,-28.687,81.482,103.455
-0.239,-1.283,0.176,-30.090,-24.353,60.181
-0.113,-1.290,0.201,-31.677,-76.416,39.795
-0.069,-1.269,0.215,-33.691,-106.995,33.325
-0.038,-1.103,0.313,-30.396,-83.618,43.030
-0.037,-0.980,0.399,-19.165,-12.878,64.636
0.034,-0.740,0.593,-18.677,11.353,70.862
0.107,-0.504,0.745,-28.076,24.475,77.881
0.123,-0.365,0.795,-33.997,36.194,84.595
0.183,-0.074,0.844,-35.522,48.096,83.862
0.231,0.054,0.842,-37.170,57.556,78.552
0.339,0.231,0.834,-40.161,56.458,57.251
0.372,0.284,0.853,-39.551,47.852,46.448
0.403,0.328,0.911,-31.677,26.428,32.715
0.427,0.325,0.952,-19.043,8.606,18.982
0.558,0.262,1.042,-14.771,-0.488,12.695
0.622,0.240,1.087,-10.132,-21.912,10.315
0.673,0.252,1.160,-8.240,-26.978,10.681
0.672,0.262,1.178,-6.165,-15.198,9.338
0.630,0.238,1.172,-6.470,-5.127,10.315
0.600,0.219,1.154,-5.676,5.432,10.803
0.545,0.220,1.170,-5.371,3.479,8.301
0.469,0.219,1.177,-10.071,-12.268,4.578
0.436,0.210,1.168,-15.564,-26.733,-5.127
0.406,0.185,1.156,-15.747,-33.569,-12.878
0.411,0.160,1.149,-14.648,-38.818,-20.874
0.434,0.098,1.115,-14.343,-32.471,-18.066
0.446,0.072,1.075,-11.475,-4.761,-3.479
0.461,0.017,0.993,-7.751,9.644,4.089
0.462,-0.011,0.971,-3.601,18.616,7.935
0.455,-0.063,0.955,0.305,10.071,0.916
0.453,-0.086,0.953,-2.747,-13.794,-13.794
0.464,-0.140,0.941,-7.019,-19.043,-19.897
0.472,-0.174,0.930,-15.808,-18.860,-26.794
0.502,-0.234,0.913,-15.442,-17.883,-25.146
0.511,-0.240,0.905,-8.362,-10.010,-10.498
0.477,-0.226,0.894,-5.737,-4.028,-1.953
0.449,-0.219,0.887,-2.197,5.249,8.301
0.407,-0.211,0.870,-0.549,7.446,8.240
0.395,-0.213,0.872,-0.793,3.357,0.061
0.400,-0.215,0.875,-2.380,-3.235,-5.554
0.424,-0.229,0.867,-3.235,-15.625,-11.475
0.439,-0.238,0.872,-0.183,-12.390,-5.554
0.419,-0.236,0.894,2.441,-5.554,0.610
0.404,-0.232,0.900,6.653,9.644,7.996
0.383,-0.217,0.908,6.348,10.742,8.118
0.385,-0.202,0.901,0.793,-0.305,1.831
0.390,-0.193,0.892,-3.418,-5.981,-3.479
0.397,-0.194,0.867,-2.563,-4.150,-3.357
0.407,-0.194,0.863,2.258,0.977,-1.831
0.404,-0.193,0.871,5.432,3.052,-0.366
0.397,-0.195,0.884,6.042,2.563,-0.488
0.398,-0.198,0.889,5.066,-1.526,-1.526
0.396,-0.200,0.899,4.578,-3.601,-1.404
0.391,-0.196,0.904,4.028,-3.601,-0.793
0.383,-0.202,0.909,4.028,-2.441,-1.343
0.386,-0.206,0.914,4.639,-1.709,-4.150
0.404,-0.218,0.917,4.333,-2.380,-5.371
0.415,-0.223,0.916,2.869,-5.127,-5.493
0.427,-0.223,0.912,2.563,-3.479,-3.296
0.428,-0.224,0.915,2.197,-1.343,-1.953
0.420,-0.224,0.917,0.977,-0.305,0.183
0.405,-0.215,0.912,0.793,-1.160,0.122
0.399,-0.210,0.906,0.244,-2.380,-1.526
0.399,-0.208,0.895,0.183,-2.502,-2.441
0.396,-0.205,0.890,0.732,-2.258,-2.014
0.393,-0.206,0.885,2.014,-0.061,-0.122
0.387,-0.206,0.888,3.174,1.526,0.549
0.384,-0.206,0.894,3.418,1.465,-0.061
0.392,-0.207,0.900,2.869,-1.038,-1.465
0.395,-0.206,0.904,2.563,-4.089,-2.747
0.389,-0.210,0.921,2.625,-2.747,-2.319
0.391,-0.217,0.929,2.686,0.854,-2.258
0.402,-0.228,0.939,1.953,0.732,-2.686
0.408,-0.230,0.937,-0.488,-2.625,-3.296
0.416,-0.222,0.930,-1.282,-3.601,-3.235
0.416,-0.219,0.923,-2.014,-0.793,-0.549
0.409,-0.217,0.904,-1.465,2.197,0.916
0.405,-0.209,0.900,0.183,4.089,1.526
0.397,-0.204,0.895,0.244,1.953,0.427
0.397,-0.206,0.896,-0.183,-3.235,-2.136
0.401,-0.211,0.904,-0.305,-3.601,-2.380
0.401,-0.211,0.902,-0.183,-0.244,-0.916
0.399,-0.210,0.892,0.122,1.099,-0.305
0.395,-0.212,0.900,0.610,-1.099,-1.099
0.397,-0.216,0.903,0.610,-3.357,-1.892
0.400,-0.216,0.909,0.977,-2.197,-1.038
0.400,-0.215,0.911,0.793,2.991,1.709
0.393,-0.212,0.905,0.000,3.662,2.197
0.384,-0.205,0.899,-0.977,-0.488,0.366
0.388,-0.200,0.893,-0.671,-2.686,-1.526
0.394,-0.203,0.896,1.038,-3.357,-2.563
0.406,-0.210,0.903,2.014,-1.526,-1.770
0.408,-0.214,0.903,2.380,1.709,0.366
0.401,-0.216,0.901,2.319,1.343,0.732
0.401,-0.216,0.902,1.770,-1.160,-0.183
0.399,-0.218,0.906,1.343,-1.953,-0.305
0.397,-0.221,0.907,1.526,-1.221,-0.061
