aX,aY,aZ,gX,gY,gZ
0.076,-0.340,1.048,-7.202,-5.615,53.894
0.050,-0.332,1.025,-9.888,-6.287,48.218
-0.016,-0.306,1.001,-11.169,-7.080,45.471
-0.038,-0.299,0.987,-14.404,-6.470,34.790
-0.032,-0.300,0.964,-16.235,-7.629,28.137
0.007,-0.295,0.920,-18.311,-10.071,19.531
0.024,-0.291,0.908,-17.395,-9.766,17.334
0.041,-0.285,0.905,-12.939,-5.981,14.771
0.047,-0.279,0.908,-10.803,-3.906,13.367
0.064,-0.267,0.907,-9.460,-3.723,8.057
0.070,-0.263,0.904,-10.681,-7.141,1.587
0.090,-0.259,0.898,-10.254,-7.507,-1.526
0.105,-0.258,0.895,-8.179,-5.615,-6.348
0.132,-0.257,0.894,-7.507,-4.639,-7.812
0.145,-0.252,0.893,-7.507,-5.737,-9.888
0.167,-0.251,0.882,-7.141,-6.958,-10.925
0.178,-0.255,0.887,-3.479,-7.507,-13.184
0.201,-0.256,0.917,-1.526,-6.836,-14.099
0.215,-0.257,0.927,-0.793,-5.493,-15.503
0.244,-0.262,0.931,-1.648,-5.859,-15.686
0.253,-0.260,0.930,-2.075,-5.066,-14.648
0.270,-0.256,0.918,-1.282,-2.930,-13.855
0.276,-0.252,0.917,0.793,-1.831,-11.841
0.275,-0.249,0.924,1.770,-2.502,-11.230
0.268,-0.246,0.944,3.906,-2.502,-10.437
0.269,-0.247,0.953,4.272,-1.404,-9.705
0.282,-0.251,0.957,3.113,-1.953,-9.277
0.282,-0.254,0.953,1.160,-2.075,-7.385
0.283,-0.260,0.935,1.160,-1.648,-6.470
0.279,-0.262,0.929,2.014,-1.038,-4.700
0.276,-0.260,0.930,2.808,-0.732,-3.967
0.267,-0.255,0.932,3.967,0.916,-1.831
0.246,-0.252,0.933,4.089,1.465,-1.465
0.241,-0.249,0.932,3.418,-1.404,-2.747
0.235,-0.250,0.929,3.479,-2.625,-3.784
0.242,-0.260,0.933,3.906,-4.639,-4.150
0.245,-0.268,0.960,4.028,-5.249,-2.991
0.243,-0.266,0.964,4.517,-0.366,-0.671
0.235,-0.268,0.949,4.395,1.892,0.244
0.228,-0.264,0.950,4.333,0.549,0.244
0.227,-0.265,0.957,4.272,-0.488,-0.366
0.235,-0.276,0.974,3.479,-0.305,-0.549
0.235,-0.279,0.974,2.869,0.793,0.061
0.236,-0.272,0.962,2.014,3.601,0.610
0.236,-0.266,0.954,0.061,0.366,-0.366
0.239,-0.263,0.939,-0.427,-1.099,-0.916

2.036,-0.403,0.961,67.200,-31.860,-37.476
2.036,-0.623,1.214,66.711,-57.861,39.001
1.807,-0.691,1.372,74.890,-67.871,133.606
1.164,-0.797,1.680,80.383,-65.186,166.992
0.821,-0.830,1.835,68.481,-76.233,196.228
0.229,-0.877,2.081,49.683,-90.149,195.679
0.026,-0.910,2.156,-0.427,-107.971,186.157
-0.208,-0.957,2.151,-25.879,-102.905,186.523
-0.370,-0.986,1.930,-64.270,-65.979,200.134
-0.468,-0.979,1.764,-84.229,-20.020,213.013
-0.635,-0.913,1.402,-87.097,0.793,211.853
-0.677,-0.865,1.236,-88.074,27.832,195.068
-0.741,-0.785,0.960,-89.478,32.532,181.763
-0.763,-0.752,0.861,-91.736,26.672,142.395
-0.792,-0.690,0.726,-93.811,15.625,116.394
-0.807,-0.660,0.680,-102.966,-10.864,63.293
-0.814,-0.566,0.629,-107.483,-16.296,41.992
-0.803,-0.508,0.612,-107.849,0.488,15.259
-0.782,-0.417,0.523,-104.126,20.020,6.287
-0.764,-0.377,0.469,-93.567,56.946,-10.803
-0.710,-0.320,0.407,-88.684,66.833,-18.799
-0.676,-0.315,0.392,-85.022,63.232,-32.349
-0.597,-0.278,0.379,-85.144,54.138,-41.260
-0.549,-0.261,0.385,-85.388,36.438,-64.758
-0.399,-0.244,0.391,-84.229,29.541,-76.538
-0.315,-0.225,0.387,-78.796,20.386,-93.018
-0.182,-0.195,0.369,-74.524,20.630,-97.534
-0.083,-0.148,0.377,-65.979,26.367,-105.896
-0.031,-0.136,0.379,-63.782,25.818,-110.535
0.076,-0.111,0.414,-61.035,12.573,-126.404
0.126,-0.093,0.456,-56.213,-11.108,-144.165
0.245,-0.126,0.531,-52.185,-20.691,-149.597
0.304,-0.157,0.558,-40.039,-24.109,-151.306
0.367,-0.180,0.613,-32.898,-17.151,-148.315
0.399,-0.187,0.632,-24.963,4.028,-141.235
0.475,-0.156,0.625,-23.865,12.146,-138.794
0.511,-0.116,0.603,-21.484,18.372,-135.498
0.555,-0.096,0.528,-20.874,16.296,-133.911
0.565,-0.100,0.489,-17.151,6.775,-131.531
0.598,-0.073,0.465,-12.146,1.221,-130.615
0.632,-0.064,0.477,-0.488,-10.681,-128.784
0.717,-0.093,0.520,3.906,-16.724,-126.831
0.747,-0.111,0.548,10.864,-26.184,-115.051
0.774,-0.182,0.588,14.832,-26.672,-106.201
0.784,-0.205,0.607,26.733,-17.029,-90.637
0.814,-0.195,0.628,33.081,-9.521,-83.435
0.828,-0.172,0.631,43.274,1.404,-71.960
0.852,-0.160,0.637,46.753,1.526,-67.627
0.853,-0.161,0.654,52.002,-10.132,-58.044
0.820,-0.178,0.723,56.091,-16.724,-51.270
0.782,-0.197,0.820,64.148,-20.203,-38.208
0.766,-0.224,0.862,62.683,-20.569,-26.062
0.762,-0.224,0.911,61.584,-19.470,-23.926
0.798,-0.212,0.938,57.251,-24.963,-20.630
0.746,-0.225,0.928,53.955,-32.471,-15.625
0.692,-0.239,0.941,56.152,-26.672,3.479
0.587,-0.247,1.023,61.218,-21.973,12.024
0.551,-0.238,1.067,65.430,-18.433,12.390
0.566,-0.233,1.130,61.707,-23.499,6.531
0.574,-0.221,1.132,46.570,-40.283,0.183
0.599,-0.233,1.128,40.649,-40.222,6.470
0.601,-0.263,1.141,43.396,-27.527,22.217
0.545,-0.318,1.194,50.171,-23.254,28.259
0.501,-0.332,1.232,57.068,-20.325,35.767
0.416,-0.354,1.313,54.077,-19.470,37.170
0.397,-0.350,1.343,39.001,-22.400,36.194
0.387,-0.350,1.345,29.724,-27.832,34.119
0.334,-0.330,1.247,14.954,-34.058,32.959
0.317,-0.346,1.211,9.888,-20.203,42.236
0.275,-0.365,1.182,12.390,-15.259,48.218
0.242,-0.356,1.181,17.151,-12.207,52.612
0.179,-0.338,1.147,14.954,-12.878,49.255
0.158,-0.335,1.119,5.005,-21.729,40.283
0.102,-0.325,1.088,0.977,-26.367,39.368
0.075,-0.321,1.099,-1.404,-24.536,41.199
0.040,-0.328,1.114,-2.014,-20.264,40.405
0.039,-0.331,1.097,-5.493,-10.559,35.645
0.056,-0.331,1.034,-8.301,-7.080,35.278
0.052,-0.318,1.005,-10.010,-5.920,31.372
0.038,-0.308,0.951,-9.460,-7.690,26.917
0.044,-0.314,0.931,-11.230,-11.841,15.808
0.056,-0.310,0.916,-12.085,-14.709,11.047
0.057,-0.304,0.919,-11.963,-12.329,9.399
0.068,-0.288,0.927,-11.658,-7.568,9.644
0.061,-0.264,0.894,-10.498,-1.526,9.949
0.057,-0.249,0.882,-9.705,-0.122,10.193
0.076,-0.247,0.878,-8.118,1.404,7.629
0.089,-0.254,0.884,-7.080,-3.845,2.380
0.115,-0.260,0.917,-5.737,-6.958,-0.183
0.135,-0.255,0.933,-4.456,-9.888,-3.845
0.170,-0.258,0.944,-5.005,-9.216,-3.174
0.182,-0.272,0.938,-3.296,-6.714,-1.953
0.189,-0.273,0.922,-0.488,-7.385,-3.235
0.192,-0.265,0.937,2.014,-10.559,-4.150
0.190,-0.266,0.946,-0.061,-13.611,-5.310
0.223,-0.285,0.972,-1.038,-14.038,-6.714
0.240,-0.292,0.984,-2.441,-12.817,-5.249
0.242,-0.288,0.980,-2.197,-10.559,-3.235
0.232,-0.280,0.972,0.793,-2.258,-0.793
0.209,-0.264,0.956,2.380,1.587,-0.732
0.203,-0.257,0.948,1.465,2.258,-2.625
0.208,-0.258,0.937,-0.305,-1.099,-3.723
0.212,-0.261,0.932,-0.549,-5.737,-5.066
0.224,-0.266,0.939,0.732,-5.371,-5.127
0.229,-0.263,0.941,1.282,-6.653,-2.502
0.208,-0.275,0.928,1.465,-7.996,-1.465
0.204,-0.275,0.939,3.418,-4.028,-1.709
0.206,-0.267,0.963,2.869,-2.991,0.061
0.197,-0.263,0.956,-0.305,-3.235,5.432
0.182,-0.261,0.947,-0.793,-2.502,6.958
0.167,-0.266,0.945,0.610,-1.648,4.883
0.152,-0.253,0.954,1.892,-1.221,1.892
0.150,-0.244,0.955,2.502,-1.770,-2.747
0.154,-0.237,0.952,2.075,-2.319,-3.601
0.167,-0.260,0.951,0.549,-3.662,-3.784
0.174,-0.271,0.956,0.977,-3.418,-4.395
0.189,-0.268,0.993,2.441,1.221,-2.747
0.190,-0.262,0.995,-0.366,2.441,-0.610
0.180,-0.273,0.960,-1.648,2.991,-0.671

1.150,-0.308,1.316,41.199,21.362,-8.423
1.570,-0.332,1.464,71.655,18.127,-3.113
1.611,-0.506,1.668,82.214,-28.137,48.462
1.283,-0.642,1.864,60.913,-73.425,96.558
0.762,-0.708,1.923,20.020,-87.708,142.517
0.198,-0.738,1.882,-46.936,-87.341,176.819
-0.360,-0.732,1.755,-74.829,-84.045,182.312
-0.599,-0.707,1.597,-101.379,-63.904,181.641
-0.767,-0.637,1.375,-111.267,0.488,178.650
-0.974,-0.474,1.024,-100.281,53.955,179.993
-1.124,-0.413,0.837,-86.670,97.229,166.870
-1.177,-0.388,0.756,-81.482,105.896,122.559
-1.198,-0.368,0.598,-97.595,64.941,53.345
-1.129,-0.406,0.537,-127.136,5.371,-16.907
-1.061,-0.453,0.515,-141.418,-19.775,-65.491
-0.868,-0.526,0.447,-128.357,-1.343,-83.923
-0.721,-0.518,0.366,-101.013,47.546,-71.960
-0.639,-0.407,0.294,-81.299,87.158,-57.495
-0.570,-0.293,0.198,-79.285,90.149,-57.373
-0.533,-0.242,0.150,-81.787,65.491,-72.998
-0.345,-0.162,0.072,-81.909,23.865,-101.135
-0.169,-0.157,0.076,-69.092,-6.348,-124.634
-0.004,-0.168,0.121,-44.617,-16.174,-135.193
0.147,-0.169,0.192,-23.499,-23.621,-139.343
0.262,-0.186,0.285,-7.202,-37.048,-139.648
0.370,-0.179,0.337,14.160,-22.583,-137.695
0.503,-0.137,0.304,21.973,-22.461,-143.555
0.623,-0.087,0.310,23.621,-34.180,-144.287
0.661,-0.063,0.420,40.466,-46.326,-129.822
0.714,-0.087,0.501,55.054,-22.827,-121.582
0.830,-0.137,0.529,63.110,-24.231,-111.084
0.876,-0.157,0.652,77.820,-36.011,-88.257
0.741,-0.187,0.907,90.515,-30.334,-64.514
0.665,-0.184,0.967,90.881,-11.169,-53.406
0.641,-0.166,0.976,88.928,-2.808,-48.462
0.579,-0.172,1.032,91.492,-6.531,-41.138
0.572,-0.210,1.153,93.079,-7.141,-38.452
0.619,-0.285,1.260,93.567,-5.249,-35.400
0.686,-0.302,1.263,79.224,4.272,-31.738
0.757,-0.328,1.196,63.477,10.620,-10.376
0.709,-0.302,1.232,67.322,2.136,-5.432
0.634,-0.342,1.393,69.031,-12.024,9.949
0.611,-0.379,1.462,62.378,-13.184,20.996
0.559,-0.406,1.527,48.767,-6.104,34.363
0.473,-0.401,1.499,39.429,-7.935,36.682
0.397,-0.343,1.413,20.081,-21.851,34.241
0.392,-0.352,1.372,10.010,-18.860,39.673
0.348,-0.365,1.316,2.563,-6.348,52.551
0.292,-0.352,1.299,4.333,-6.042,53.162
0.166,-0.324,1.260,1.343,-14.221,47.791
0.120,-0.304,1.236,-4.028,-19.226,45.105
0.082,-0.272,1.179,-15.015,-27.588,38.452
0.080,-0.272,1.138,-18.555,-28.381,35.339
0.056,-0.269,1.055,-17.822,-19.958,37.598
0.023,-0.268,1.031,-8.850,-4.150,46.326
-0.059,-0.258,1.041,-5.493,1.465,49.744
-0.096,-0.263,1.058,-9.155,-2.563,43.030
-0.126,-0.268,1.038,-14.832,-9.460,34.973
-0.108,-0.266,1.001,-22.522,-16.357,20.081
-0.058,-0.266,0.927,-22.949,-15.808,17.517
-0.039,-0.249,0.894,-16.174,-6.042,21.790
-0.035,-0.244,0.880,-11.230,0.916,23.499
-0.011,-0.229,0.850,-4.395,8.728,18.860
0.008,-0.218,0.838,-2.441,6.897,14.893
0.037,-0.204,0.850,-0.610,-2.380,8.423
0.046,-0.206,0.864,0.549,-5.066,5.920
0.068,-0.227,0.890,3.662,-7.080,0.183
0.074,-0.235,0.907,5.310,-9.155,-3.174
0.100,-0.254,0.932,6.165,-13.428,-8.179
0.125,-0.275,0.947,4.761,-13.916,-8.484
0.165,-0.284,0.963,3.784,-13.733,-9.216
0.173,-0.275,0.968,6.897,-7.141,-7.080
0.175,-0.266,0.975,7.324,-3.174,-5.127
0.171,-0.273,0.980,5.127,0.732,-1.709
0.167,-0.280,0.991,4.028,0.854,-2.075
0.171,-0.282,0.998,3.174,-2.197,-4.639
0.180,-0.276,1.005,2.563,-3.540,-4.944
0.182,-0.269,0.998,0.549,-3.784,-4.700
0.190,-0.255,0.971,-0.305,-2.747,-4.028
0.185,-0.251,0.958,0.366,-1.099,-1.404
0.160,-0.235,0.952,1.587,-1.038,-0.916
0.160,-0.243,0.970,0.427,-5.066,-1.709
0.165,-0.252,0.982,-2.380,-7.629,-2.869
0.179,-0.252,0.986,-2.441,-7.507,-3.418
0.181,-0.246,0.977,-2.075,-5.554,-1.709
0.170,-0.242,0.964,-2.258,-4.944,-0.427
0.162,-0.244,0.952,-2.808,-4.517,0.366
0.154,-0.244,0.930,-2.136,-5.310,-0.671
0.144,-0.240,0.949,1.343,-10.620,-3.723
0.141,-0.242,0.972,1.892,-12.451,-4.150
0.142,-0.253,0.994,-2.991,-14.160,-2.930
0.144,-0.259,0.997,-8.362,-20.935,-1.587
0.131,-0.256,0.982,-8.606,-21.973,-0.854
0.127,-0.250,0.983,-7.385,-19.104,-0.916
0.126,-0.241,0.976,-7.751,-18.982,-1.953
0.118,-0.240,0.973,-9.338,-18.494,-2.441
0.097,-0.236,0.970,-9.338,-17.273,-2.808
0.090,-0.233,0.976,-9.766,-17.761,-5.798
0.080,-0.239,0.986,-9.705,-18.555,-6.958
0.088,-0.249,0.991,-9.399,-19.165,-7.385
0.089,-0.230,0.987,-10.803,-18.799,-6.409
0.084,-0.227,0.978,-13.428,-17.212,-2.808
0.070,-0.213,0.968,-11.963,-15.747,-1.648
0.061,-0.207,0.964,-7.263,-13.123,-0.549
0.057,-0.207,0.958,-5.188,-12.268,-0.549
0.032,-0.190,0.935,-2.686,-12.695,-0.671
0.028,-0.190,0.941,-2.686,-14.893,-0.916
0.004,-0.187,0.961,-2.686,-18.433,-3.784
0.007,-0.199,0.979,-7.263,-21.301,-8.484
0.043,-0.233,1.000,-9.521,-21.118,-9.094
0.057,-0.239,1.012,-12.756,-18.677,-6.226
0.077,-0.236,1.016,-15.442,-17.578,-5.554
0.075,-0.218,1.005,-19.226,-15.076,-4.395
0.068,-0.206,0.993,-20.874,-16.541,-3.662
0.080,-0.204,0.969,-20.020,-17.456,-4.333
0.072,-0.201,0.964,-13.916,-18.250,-3.357
0.007,-0.192,0.964,-9.766,-16.663,-0.854
-0.018,-0.178,0.969,-1.709,-15.015,-0.732
-0.030,-0.153,0.983,-0.427,-17.639,-4.211
